[21:07:22] [main/INFO]: ModLauncher running: args [--username, FemboyVastly, --version, forge-47.4.1, --gameDir, C:\Users\HP\curseforge\minecraft\Instances\The Old, --assetsDir, C:\Users\HP\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 6d1d3b13f09c4989bf658500bf7a7f2e, --accessToken, ????????, --clientId, Y2E4MDBkMWYtMjNhYy00YTE4LWI4YjgtMzE1MzYyZGZhMDEy, --xuid, 2535451751998302, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\HP\curseforge\minecraft\Install\quickPlay\java\1749668838449.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.1, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[21:07:22] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Microsoft; OS Windows 11 arch amd64 version 10.0
[21:07:27] [main/INFO]: Found mod file skinlayers3d-forge-1.7.5-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file smoothcameramovement-forge-1.20.1-1.0.3.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file sodiumdynamiclights-forge-1.0.10-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file sodiumextras-forge-1.0.7-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file sodiumoptionsapi-forge-1.0.10-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file sophisticatedbackpacks-1.20.1-3.23.19.1251.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file sophisticatedcore-1.20.1-1.2.69.1005.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file sound-physics-remastered-forge-1.20.1-1.4.10.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file Sounds-2.2.1+1.20.1+forge.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file sounds_of_the_forest-1.0.2-forge-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file spark-1.10.53-forge.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file spelunkery-1.20.1-0.3.16-forge.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file Spoiled-forge-1.20.1-2.1.3.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file staminamod-3.5.0-forge-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file StandardExpansion-Forge-1.20.1-4.0.36.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file SubtleEffects-forge-1.20.1-1.11.0.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file supermartijn642corelib-1.1.18-forge-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file TerraBlender-forge-1.20.1-3.0.1.10.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file The-Hordes-1.20.1-1.5.4a.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file ThinAir-v8.1.5-1.20.1-Forge.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file ThirstWasTaken-1.20.1-1.3.16.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file treasuredistance-1.20-1.2.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file TreeChop-1.20.1-forge-0.19.0-fixed.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file txnilib-forge-1.0.24-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file vinesfix-1.20.1-1.0.0.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file VisualWorkbench-v8.0.0-1.20.1-Forge.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file VoidFog-1.20.1-2.0.23.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file waveycapes-forge-1.5.2-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file YeetusExperimentus-Forge-2.3.1-build.6+mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file yet_another_config_lib_v3-3.6.6+1.20.1-forge.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/INFO]: Found mod file YouThief-1.20.1-1.1.0-FORGE.jar of type MOD with provider {mods folder locator at C:\Users\HP\curseforge\minecraft\Instances\The Old\mods}
[21:07:27] [main/WARN]: Mod file C:\Users\HP\curseforge\minecraft\Install\libraries\net\minecraftforge\fmlcore\1.20.1-47.4.1\fmlcore-1.20.1-47.4.1.jar is missing mods.toml file
[21:07:27] [main/WARN]: Mod file C:\Users\HP\curseforge\minecraft\Install\libraries\net\minecraftforge\javafmllanguage\1.20.1-47.4.1\javafmllanguage-1.20.1-47.4.1.jar is missing mods.toml file
[21:07:27] [main/WARN]: Mod file C:\Users\HP\curseforge\minecraft\Install\libraries\net\minecraftforge\lowcodelanguage\1.20.1-47.4.1\lowcodelanguage-1.20.1-47.4.1.jar is missing mods.toml file
[21:07:27] [main/WARN]: Mod file C:\Users\HP\curseforge\minecraft\Install\libraries\net\minecraftforge\mclanguage\1.20.1-47.4.1\mclanguage-1.20.1-47.4.1.jar is missing mods.toml file
[21:07:27] [main/INFO]: Found mod file fmlcore-1.20.1-47.4.1.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@784c5ef5
[21:07:27] [main/INFO]: Found mod file javafmllanguage-1.20.1-47.4.1.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@784c5ef5
[21:07:27] [main/INFO]: Found mod file lowcodelanguage-1.20.1-47.4.1.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@784c5ef5
[21:07:27] [main/INFO]: Found mod file mclanguage-1.20.1-47.4.1.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@784c5ef5
[21:07:27] [main/INFO]: Found mod file client-1.20.1-20230612.114412-srg.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@784c5ef5
[21:07:27] [main/INFO]: Found mod file forge-1.20.1-47.4.1-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@784c5ef5
[21:07:29] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: architectury. Using Mod File: C:\Users\HP\curseforge\minecraft\Instances\The Old\mods\architectury-9.2.14-forge.jar
[21:07:29] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: yet_another_config_lib_v3. Using Mod File: C:\Users\HP\curseforge\minecraft\Instances\The Old\mods\yet_another_config_lib_v3-3.6.6+1.20.1-forge.jar
[21:07:29] [main/INFO]: Found 80 dependencies adding them to mods collection
[21:07:29] [main/INFO]: Found mod file fabric-transfer-api-v1-3.3.5+631c9cd677.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-dimensions-v1-2.1.54+8005d10d77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-renderer-api-v1-3.2.1+cf68abbe77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file dazzleconf-core-1.3.0-M2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file kfflang-4.11.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file gson-0.1.5.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-item-api-v1-2.1.28+4d0bbcfa77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-model-loading-api-v1-1.0.3+6274ab9d77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file netty-0.1.4.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file imageio-webp-3.12.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-rendering-fluids-v1-3.0.28+4ac5e37a77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-screen-handler-api-v1-1.3.30+561530ec77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-models-v0-0.4.2+7c3892a477.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-resource-loader-v0-0.11.10+bcd08ed377.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file mclib-20.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file snakeyaml-2.2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file endec-0.1.8.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-rendering-v1-3.0.8+66e9a48f77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file libbamboo-2.9+1.20.1-forge.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-renderer-indigo-1.5.2+b5b2da4177.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file vineflower-1.9.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-loader-2.6.0+0.15.0+1.20.1-full.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-convention-tags-v1-1.5.5+fa3d1c0177.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-mining-level-api-v1-2.1.50+561530ec77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file imageio-core-3.12.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-command-api-v1-1.2.34+f71b366f77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-block-view-api-v2-1.0.1+0767707077.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-command-api-v2-2.2.13+561530ec77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-data-attachment-api-v1-1.0.0+30ef839e77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file mixinextras-forge-0.5.0-beta.2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file common-lang-3.12.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file midnightlib-1.4.2-forge.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file jankson-1.2.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file javaparser-symbol-solver-core-3.25.8.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-screen-api-v1-2.0.8+45a670a577.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file animated-gif-lib-for-java-animated-gif-lib-1.7.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file gson-0.2.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-particles-v1-1.1.2+78e1ecb877.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file puzzlesaccessapi-forge-20.1.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file dazzleconf-ext-snakeyaml-1.3.0-M2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-api-0.92.2+1.11.12+1.20.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-content-registries-v0-4.0.11+a670df1e77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file Reflect-1.3.4.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file Java-WebSocket-1.5.6.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-transitive-access-wideners-v1-4.3.1+1880499877.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-game-rule-api-v1-1.0.40+683d4da877.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-api-base-0.4.31+ef105b4977.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-api-lookup-api-v1-1.6.36+67f9824077.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-blockrenderlayer-v1-1.1.41+1d0da21e77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file common-io-3.12.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file json-0.2.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-block-api-v1-1.0.11+0e6cb7f777.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file spectrelib-forge-0.13.17+1.20.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file httpmime-4.5.10.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-resource-conditions-api-v1-2.3.8+9e342fc177.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file kffmod-4.11.0.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file kfflib-4.11.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
[21:07:29] [main/INFO]: Found mod file fabric-item-group-api-v1-4.0.12+c9161c2d77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@7eb200ce
